CustomerID,cluster,Customer_Segment,Days_Since_Last_Purchase,Total_Transactions,Total_Spend,Recommendation,Rec1_Description,Rec2_Description,Rec3_Description
13334.0,0,Best Customers,82,3,3502.32,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,SMALL CHINESE STYLE SCISSOR
13344.0,0,Best Customers,67,3,2511.69,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13362.0,0,Best Customers,3,5,3085.4900000000002,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13365.0,0,Best Customers,8,3,2191.22,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13373.0,0,Best Customers,60,3,3312.25,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13381.0,0,Best Customers,21,7,3626.81,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,SMALL CHINESE STYLE SCISSOR
13384.0,0,Best Customers,30,9,4122.28,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13394.0,0,Best Customers,1,9,2318.3,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13396.0,0,Best Customers,21,4,1325.29,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13418.0,0,Best Customers,11,23,5845.44,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13422.0,0,Best Customers,51,2,2601.55,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13426.0,0,Best Customers,0,11,3558.32,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13435.0,0,Best Customers,5,9,3794.4900000000002,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13437.0,0,Best Customers,14,7,3408.06,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13448.0,0,Best Customers,16,10,3460.9900000000002,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13451.0,0,Best Customers,26,6,2838.56,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,SMALL CHINESE STYLE SCISSOR
13468.0,0,Best Customers,1,41,5656.75,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13481.0,0,Best Customers,45,8,1776.81,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13488.0,0,Best Customers,17,17,8910.61,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,SMALL CHINESE STYLE SCISSOR
13499.0,0,Best Customers,17,7,1146.96,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13505.0,0,Best Customers,67,8,3522.88,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13510.0,0,Best Customers,1,5,1785.16,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,ASSORTED COLOUR BIRD ORNAMENT,SMALL CHINESE STYLE SCISSOR
13517.0,0,Best Customers,59,5,2109.07,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13520.0,0,Best Customers,58,7,2967.75,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13521.0,0,Best Customers,1,3,1070.47,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13523.0,0,Best Customers,33,6,3755.38,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,SMALL CHINESE STYLE SCISSOR
13536.0,0,Best Customers,1,7,3444.39,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13552.0,0,Best Customers,66,16,3539.53,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13555.0,0,Best Customers,73,4,4098.88,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13571.0,0,Best Customers,12,12,2088.94,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13576.0,0,Best Customers,10,20,6703.3,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13588.0,0,Best Customers,15,12,2449.5299999999997,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13590.0,0,Best Customers,11,7,1976.12,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13627.0,0,Best Customers,59,7,1624.02,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13629.0,0,Best Customers,23,11,7792.36,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13630.0,0,Best Customers,5,11,1995.68,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13631.0,0,Best Customers,99,12,3021.77,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13644.0,0,Best Customers,8,5,2597.52,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13658.0,0,Best Customers,9,7,2421.47,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13662.0,0,Best Customers,85,7,862.58,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13680.0,0,Best Customers,1,5,2199.01,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13685.0,0,Best Customers,2,7,3119.44,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13700.0,0,Best Customers,26,10,2248.63,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13704.0,0,Best Customers,5,10,2295.31,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13709.0,0,Best Customers,3,17,6228.71,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13715.0,0,Best Customers,281,8,1051.99,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13722.0,0,Best Customers,120,4,2369.16,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13725.0,0,Best Customers,49,11,1809.81,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13735.0,0,Best Customers,24,8,2764.48,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,SMALL CHINESE STYLE SCISSOR
13742.0,0,Best Customers,16,14,3079.27,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13755.0,0,Best Customers,3,10,2101.39,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13756.0,0,Best Customers,2,15,5145.12,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13763.0,0,Best Customers,63,3,1689.46,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13769.0,0,Best Customers,2,16,2771.87,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13771.0,0,Best Customers,64,5,2631.7,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13784.0,0,Best Customers,9,11,2462.79,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13802.0,0,Best Customers,138,6,3906.27,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13804.0,0,Best Customers,30,7,2588.39,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13815.0,0,Best Customers,22,5,3654.91,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13842.0,0,Best Customers,58,9,3385.62,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13850.0,0,Best Customers,88,2,1586.81,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13851.0,0,Best Customers,95,3,2651.46,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13853.0,0,Best Customers,8,2,1056.94,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13854.0,0,Best Customers,8,29,8025.0199999999995,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13862.0,0,Best Customers,18,10,2187.31,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13869.0,0,Best Customers,123,4,3083.65,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13870.0,0,Best Customers,2,10,2751.25,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13871.0,0,Best Customers,22,14,6389.8,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13880.0,0,Best Customers,21,13,3219.77,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13883.0,0,Best Customers,1,9,2542.25,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13890.0,0,Best Customers,1,14,1860.8600000000001,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13895.0,0,Best Customers,21,5,2588.12,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13901.0,0,Best Customers,72,5,2867.2,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
13908.0,0,Best Customers,79,5,2297.05,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13911.0,0,Best Customers,57,9,2580.91,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13924.0,0,Best Customers,1,11,1682.08,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13941.0,0,Best Customers,21,7,4912.41,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13949.0,0,Best Customers,2,6,2427.32,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13953.0,0,Best Customers,7,7,3515.68,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13969.0,0,Best Customers,7,20,8956.92,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,SMALL CHINESE STYLE SCISSOR
13971.0,0,Best Customers,8,11,2702.2200000000003,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,SMALL CHINESE STYLE SCISSOR,VICTORIAN GLASS HANGING T-LIGHT
13975.0,0,Best Customers,31,7,2438.19,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13985.0,0,Best Customers,4,16,7024.53,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
13988.0,0,Best Customers,19,9,4098.8,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,SMALL CHINESE STYLE SCISSOR
13993.0,0,Best Customers,32,12,3394.66,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
13999.0,0,Best Customers,10,15,3865.26,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
14004.0,0,Best Customers,43,7,4582.64,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
14005.0,0,Best Customers,9,5,2874.72,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14030.0,0,Best Customers,18,8,2358.84,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
14032.0,0,Best Customers,2,18,2929.84,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
14040.0,0,Best Customers,40,14,3491.64,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
14047.0,0,Best Customers,8,7,1290.01,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
14049.0,0,Best Customers,16,6,5536.15,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
14051.0,0,Best Customers,0,26,15462.34,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
14057.0,0,Best Customers,23,18,6141.099999999999,Offer loyalty rewards and early access to new products,ASSORTED COLOUR BIRD ORNAMENT,SMALL CHINESE STYLE SCISSOR,VICTORIAN GLASS HANGING T-LIGHT
14060.0,0,Best Customers,4,20,6135.38,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14062.0,0,Best Customers,9,12,10464.85,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
14071.0,0,Best Customers,3,9,1291.34,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14081.0,0,Best Customers,267,4,891.77,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14085.0,0,Best Customers,2,19,4408.54,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,SMALL CHINESE STYLE SCISSOR
14092.0,0,Best Customers,7,17,4063.1,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14099.0,0,Best Customers,16,12,3092.9700000000003,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
14101.0,0,Best Customers,73,6,5976.79,Offer loyalty rewards and early access to new products,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT,SMALL CHINESE STYLE SCISSOR
14102.0,0,Best Customers,5,8,1060.33,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14105.0,0,Best Customers,85,2,1260.33,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14107.0,0,Best Customers,51,8,2688.48,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14110.0,0,Best Customers,3,13,5669.65,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
14112.0,0,Best Customers,22,12,2774.17,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
14113.0,0,Best Customers,3,8,1377.92,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14121.0,0,Best Customers,3,6,2740.3,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,ASSORTED COLOUR BIRD ORNAMENT,SMALL CHINESE STYLE SCISSOR
14125.0,0,Best Customers,10,3,2720.63,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14132.0,0,Best Customers,2,12,3580.13,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,JUMBO BAG RED RETROSPOT,ASSORTED COLOUR BIRD ORNAMENT
14135.0,0,Best Customers,1,15,4690.31,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14146.0,0,Best Customers,8,6,2949.57,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14175.0,0,Best Customers,51,7,3108.06,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14180.0,0,Best Customers,10,31,4640.77,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,JUMBO BAG RED RETROSPOT
14188.0,0,Best Customers,8,10,2018.91,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT
14191.0,0,Best Customers,1,14,4660.01,Offer loyalty rewards and early access to new products,PACK OF 12 LONDON TISSUES ,WORLD WAR 2 GLIDERS ASSTD DESIGNS,SMALL CHINESE STYLE SCISSOR
